1,100,200,300,400,500,600,700,800,900,1000
1.219566484789742,1.1209452428516662,1.2012762498017915,1.131673618361666,1.1573943056100648,1.076131199712032,1.1026881061600597,1.1185832597025387,1.0704246634736765,1.1295368531569234,1.1045461869768782
0.8903917648514232,1.071465718730435,1.1648915069034749,1.0211803015175906,1.0900185092840309,1.1424381841253421,1.0854697489681788,1.1185206692123484,1.1219630769594924,1.1145259196286799,1.1047873546548246
0.1509609450250431,1.120828248272509,1.0164048182477163,1.073381132870299,1.1446459327790302,1.119784875750534,1.1082970007656683,1.1319892029937746,1.1075883919544913,1.1263078451197983,1.142195842355011
1.4003740560579923,1.0188345863586479,1.1223296562519085,1.1141712987882348,1.0992476192733316,1.154968333533247,1.1417910858336768,1.101214865839271,1.116087676772234,1.050704164607462,1.112166115288946
0.5613040952846857,1.1262894956180334,1.0528763398864214,1.0629753908768844,1.0938030533825631,1.1416608390973593,1.0335277849725815,1.0982832327569232,1.1046676614710143,1.1345995135423843,1.143650686422241
2.397244389045067,1.0321759536934356,1.1998583476552875,1.1559876719588325,1.135792338590201,1.126105894713654,1.0628224236463006,1.0567203596451102,1.1211797906565244,1.0767671537445627,1.1476915627973838
2.393771960463589,1.2081632846987582,1.0961774690424333,1.1099147136676253,1.1350726908818436,1.1540710912925098,1.1282281103634761,1.1139983796787216,1.128327280095979,1.094793684424034,1.137790669072112
0.5172019299097861,1.3405076097752835,1.2253390925829928,1.1144369107565872,1.0735744253228898,1.1125316535127905,1.0967868079443506,1.122321292776947,1.1012586848633008,1.091968194270075,1.1066572749836765
2.097504420189969,1.1086549724390173,1.1030188214342735,1.0907297223103327,1.111154875265536,1.1321371655933194,1.1134556781547729,1.1091207477995675,1.1346322302623455,1.1461584754072722,1.1433868621756504
1.014038694885572,1.0357644028449586,1.115438837553965,1.137904275597755,1.1696046616484606,1.1096442206024009,1.100795707248639,1.099228063033067,1.148153130793809,1.0757056526873343,1.1171598346890181
